case_id,book_id,type,text_A,text_B,label_A,label_B,decision,rule_applied,precedent_id,new_precedent,resolved_in_favor_of,judge_id,date
C1010,RUS-T_long_01,Sentiment_label,"Мама Лиса сонно обняла Лисёнка и пробормотала: / — Каком Морозе... я не знаю... но, мне кажется, люди очень радуются, когда он приходит к ним и приносит праздник.","Мама Лиса сонно обняла Лисёнка и пробормотала:

— Каком Морозе... я не знаю... но, мне кажется, люди очень радуются, когда он приходит к ним и приносит праздник.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,объятия как проявление любви,B-7,True,A,ADJ,2026-07-08
C1011,RUS-T_long_01,Sentiment_label,"Лисёнок призадумался: / «Может быть, другие звери что-то знают про этого таинственного Мороза и грядущий праздник!»","Лисёнок призадумался: «Может быть, другие звери что-то знают про этого таинственного Мороза и грядущий праздник!»",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,выражение любопытства и надежды в контексте праздника,B-12,False,A,ADJ,2026-07-08
C1012,RUS-T_long_01,Sentiment_label,"— Доброе утро! / — обратился Лисёнок к Сороке, сидящей высоко на своей ели.","— Доброе утро! — обратился Лисёнок к Сороке, сидящей высоко на своей ели.",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,вежливое приветствие как проявление добрых намерений,B-16,True,B,ADJ,2026-07-08
C1013,RUS-T_long_01,Sentiment_label,"— Вы не могли бы рассказать мне про праздник, о котором говорили дети?","— Вы не могли бы рассказать мне про праздник, о котором говорили дети?",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,просьба о знаниях как желание разделить радость,B-7,False,B,ADJ,2026-07-08
C1014,RUS-T_long_01,Sentiment_label,"Сверкающий снежный дождь, плавно падая вниз, опустился на землю, а малыш восхищённо наблюдал за этим зрелищем.","Сверкающий снежный дождь, плавно падая вниз, опустился на землю, а малыш восхищённо наблюдал за этим зрелищем.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных оценочных признаков («сверкающий», «восхищённо»)",B-6,True,A,ADJ,2026-07-08
C1015,RUS-T_long_01,Sentiment_label,"«Интересно, люди так радуются приходу праздника потому, что он приносит с собой все эти сверкающие штучки?» / — подумал Лисёнок.","«Интересно, люди так радуются приходу праздника потому, что он приносит с собой все эти сверкающие штучки?» — подумал Лисёнок.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,любопытство о празднике и радости людей,B-12,True,A,ADJ,2026-07-08
C1016,RUS-T_long_01,Sentiment_label,"— Как-то раз, в ту самую, особенную ночь, когда наступает праздник, я случайно оказался недалеко от старого дома на опушке.","— Как-то раз, в ту самую, особенную ночь, когда наступает праздник, я случайно оказался недалеко от старого дома на опушке.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных оценочных признаков («особенную ночь», «праздник»)",B-6,True,A,ADJ,2026-07-08
C1017,RUS-T_long_01,Sentiment_label,"И пригласить Деда Мороза к нам в лес, / — сказал Лисёнок и потрусил дальше.","И пригласить Деда Мороза к нам в лес, — сказал Лисёнок и потрусил дальше.",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,выражение желания пригласить кого-то и поделиться радостью,B-16,True,B,ADJ,2026-07-08
C1018,RUS-T_long_01,Sentiment_label,"Вскоре он увидел мудрую Сову, которая мирно спала на своём любимом пне.","Вскоре он увидел мудрую Сову, которая мирно спала на своём любимом пне.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных оценочных признаков («мудрая», «мирно», «любимом»)",B-6,True,A,ADJ,2026-07-08
C1019,RUS-T_long_01,Sentiment_label,"— Дарит подарки? / — переспросил Лисёнок, но мудрая Сова уже снова задремала.","— Дарит подарки? — переспросил Лисёнок, но мудрая Сова уже снова задремала.",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,"вопрос, вызванный радостным интересом к подаркам",B-7,True,B,ADJ,2026-07-08
C1020,RUS-T_long_01,Sentiment_label,"В тот же день Лисёнок затеял игру с озорным Барсучком, пока совсем не устал.","В тот же день Лисёнок затеял игру с озорным Барсучком, пока совсем не устал.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,игра как любимое и радостное занятие,B-12,True,A,ADJ,2026-07-08
C1021,RUS-T_long_01,Sentiment_label,— Ха-ха-ха!,— Ха-ха-ха!,-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,восклицание с явным маркером радости,B-2,False,B,ADJ,2026-07-08
C1022,RUS-T_long_01,Sentiment_label,Вечно ты думаешь о всяких человеческих глупостях!,Вечно ты думаешь о всяких человеческих глупостях!,-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,дружеское поддразнивание без негатива,B-8,True,B,ADJ,2026-07-08
C1023,RUS-T_long_01,Sentiment_label,Хи-хи-хи!,Хи-хи-хи!,-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,смех как явный маркер радости,B-2,False,B,ADJ,2026-07-08
C1024,RUS-T_long_01,Sentiment_label,Ха-ха-ха!,Ха-ха-ха!,-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,смех как явный маркер радости,B-2,False,B,ADJ,2026-07-08
C1025,RUS-T_long_01,Sentiment_label,Новый год!,Новый год!,-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,«Новый год!» как маркер радости и праздника,B-2,False,B,ADJ,2026-07-08
C1026,RUS-T_long_01,Sentiment_label,Дед Мороз!,Дед Мороз!,-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,маркер радости и праздника,B-2,False,B,ADJ,2026-07-08
C1027,RUS-T_long_01,Sentiment_label,"Лисёнок смущённо отвернулся, а потом сердито сказал: / — Вот увидишь — в этом году Дед Мороз придёт и к нам, в лес!","Лисёнок смущённо отвернулся, а потом сердито сказал:

— Вот увидишь — в этом году Дед Мороз придёт и к нам, в лес!",0 NEUTRAL,-1 NEGATIVE,-1 NEGATIVE,прямое указание на негативные эмоциональные состояния,B-17,True,B,ADJ,2026-07-08
C1028,RUS-T_long_01,Sentiment_label,"Потому что... потому что у меня есть идея, как его пригласить!","Потому что... потому что у меня есть идея, как его пригласить!",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,оптимистичное заявление о наличии идеи как позитивная эмоция,B-12,True,A,ADJ,2026-07-08
C1029,RUS-T_long_01,Sentiment_label,"Воздух вокруг звенел от мороза, но малыш усердно копал снег, выводя на нём красивый узор по кругу.","Воздух вокруг звенел от мороза, но малыш усердно копал снег, выводя на нём красивый узор по кругу.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных оценочных признаков («красивый узор», «довольный»)",B-6,True,A,ADJ,2026-07-08
C1030,RUS-T_long_01,Sentiment_label,"Спустя какое-то время он рассматривал его, довольный своей работой, и принимался копать дальше.","Спустя какое-то время он рассматривал его, довольный своей работой, и принимался копать дальше.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,удовлетворение от результатов любимого занятия,B-12,True,A,ADJ,2026-07-08
C1031,RUS-T_long_01,Sentiment_label,Подобными фигурами Лисёнок украсил весь лес.,Подобными фигурами Лисёнок украсил весь лес.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,творчество как источник радости,B-12,True,A,ADJ,2026-07-08
C1032,RUS-T_long_01,Sentiment_label,"— Ну, не думаю, что этот зверь был таким уж жутким! / — улыбнулась Мама Лиса, появившаяся из норы, и под-мигнула своему Лисёнку.","— Ну, не думаю, что этот зверь был таким уж жутким! — улыбнулась Мама Лиса, появившаяся из норы, и под-мигнула своему Лисёнку.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,проявление поддержки и утешения через улыбку и подмигивание,B-16,True,A,ADJ,2026-07-08
